torque,kappa,beta,velocity,x,y
-0.01,0.018040981551486927,0.018040981551486927,6.745891085786446,13.594197772802136,-11.809508240104574
-0.01,1.2160863926457138e-07,1.2160863926457138e-07,6.718522377984104,14.396564955196501,-11.759720610100134
-0.01,0.018011544781458576,0.018011544781458576,6.679696130171613,15.722889581640915,-11.6668080363681
-0.01,2.9564923198969518e-05,2.9564923198969518e-05,6.610849467213022,17.294644739652227,-11.532577603083771
-0.01,0.013453403311366931,0.013453403311366931,6.541098878936611,18.397506601570132,-11.426175390892876
-0.01,0.0045876796277421594,0.0045876796277421594,6.48992378865816,19.2344936292108,-11.33544330446804
-0.01,0.0096665110753717115,0.0096665110753717115,6.450339561981853,20.192053401871675,-11.227999899762056
-0.01,0.0080975816995447567,0.0080975816995447567,6.396056592734847,20.88823877789974,-11.142061436771945
-0.01,0.0072519903492670396,0.0072519903492670396,6.352965768384224,21.20349874190368,-11.103326175521461
-0.01,0.0065734793219048172,0.0065734793219048172,6.340692086053316,21.830774548920285,-11.023360168020636
-0.01,0.0055498530831380993,0.0055498530831380993,6.309246970253759,22.330571772856064,-10.95725732510173
-0.01,0.00057777314401813375,0.00057777314401813375,6.272055534770869,23.01405997341907,-10.864051141685078
-0.01,-0.00061361349523712621,-0.00061361349523712621,6.259239241246442,23.693931646889506,-10.76945555803732
-0.01,0.00057778245150653332,0.00057778245150653332,6.235961576077128,24.247661166021544,-10.689500253605075
-0.01,-0.00061361672977465465,-0.00061361672977465465,6.2015650603267325,25.104576022756767,-10.564728257541667
-0.01,0.00057778982066171642,0.00057778982066171642,6.1674751612163385,25.713634731251677,-10.475540934232825
-0.01,0.0053283737961568279,0.0053283737961568279,6.135411609707786,25.89572717524564,-10.448681251428187
-0.01,0.011612897845174058,0.011612897845174058,6.1360960826912105,26.682148085215193,-10.3334254558442
-0.01,-0.0028338594288208753,-0.0028338594288208753,6.100934651441571,27.64378402269823,-10.191886723799026
1059.0584097458627,0.0075472625304285855,0.0075472625304285855,6.056100946112856,28.41940510624728,-10.072129639365903
1059.1338476034703,-0.0028093981834818628,-0.0028093981834818628,6.016110114648156,29.99209575552145,-9.740783700461046
1059.4041654997427,0.0075228012861926581,0.0075228012861926581,5.8845143019189905,0.0,0.0
nan,0.010518316094730558,0.010518316094730558,nan,0.0,0.0
nan,0.0075228111001820709,0.0075228111001820709,nan,0.0,0.0
nan,0.01051830628073884,0.01051830628073884,nan,0.0,0.0
nan,0.0075228209141720527,0.0075228209141720527,nan,0.0,0.0
nan,0.010518296466746553,0.010518296466746553,nan,0.0,0.0
nan,0.0075228307281625991,0.0075228307281625991,nan,0.0,0.0
nan,0.0105182866527537,0.0105182866527537,nan,0.0,0.0
nan,0.0075228405421537163,0.0075228405421537163,nan,0.0,0.0
nan,0.010518276838760277,0.010518276838760277,nan,0.0,0.0
nan,0.0075228503561454042,0.0075228503561454042,nan,0.0,0.0
nan,0.010518267024766281,0.010518267024766281,nan,0.0,0.0
nan,0.007522860170137661,0.007522860170137661,nan,0.0,0.0
nan,0.010518257210771717,0.010518257210771717,nan,0.0,0.0
nan,0.0075228699841304886,0.0075228699841304886,nan,0.0,0.0
nan,0.010518247396776583,0.010518247396776583,nan,0.0,0.0
nan,0.0075228797981238852,0.0075228797981238852,nan,0.0,0.0
nan,0.010518237582780879,0.010518237582780879,nan,0.0,0.0
nan,0.0075228896121178543,0.0075228896121178543,nan,0.0,0.0
nan,0.010518227768784603,0.010518227768784603,nan,0.0,0.0
nan,0.0075228994261123906,0.0075228994261123906,nan,0.0,0.0
nan,0.010518217954787761,0.010518217954787761,nan,0.0,0.0
nan,0.0075229092401074985,0.0075229092401074985,nan,0.0,0.0
nan,0.010518208140790344,0.010518208140790344,nan,0.0,0.0
nan,0.007522919054103178,0.007522919054103178,nan,0.0,0.0
nan,0.010518198326792358,0.010518198326792358,nan,0.0,0.0
nan,0.0075229288680994282,0.0075229288680994282,nan,0.0,0.0
nan,0.010518188512793802,0.010518188512793802,nan,0.0,0.0
nan,0.0075229386820962465,0.0075229386820962465,nan,0.0,0.0
nan,0.010518178698794676,0.010518178698794676,nan,0.0,0.0
nan,0.0075229484960936347,0.0075229484960936347,nan,0.0,0.0
nan,0.010518168884794978,0.010518168884794978,nan,0.0,0.0
nan,0.0075229583100915988,0.0075229583100915988,nan,0.0,0.0
nan,0.010518159070794711,0.010518159070794711,nan,0.0,0.0
nan,0.0075229681240901267,0.0075229681240901267,nan,0.0,0.0
nan,0.010518149256793874,0.010518149256793874,nan,0.0,0.0
nan,0.0075229779380892262,0.0075229779380892262,nan,0.0,0.0
nan,0.010518139442792465,0.010518139442792465,nan,0.0,0.0
nan,0.0075229877520889008,0.0075229877520889008,nan,0.0,0.0
nan,0.010518129628790484,0.010518129628790484,nan,0.0,0.0
nan,0.0075229975660891461,0.0075229975660891461,nan,0.0,0.0
nan,0.010518119814787931,0.010518119814787931,nan,0.0,0.0
nan,0.0075230073800899612,0.0075230073800899612,nan,0.0,0.0
nan,0.010518110000784805,0.010518110000784805,nan,0.0,0.0
nan,0.0075230171940913497,0.0075230171940913497,nan,0.0,0.0
nan,0.01051810018678111,0.01051810018678111,nan,0.0,0.0
nan,0.007523027008093308,0.007523027008093308,nan,0.0,0.0
nan,0.010518090372776847,0.010518090372776847,nan,0.0,0.0
nan,0.0075230368220958344,0.0075230368220958344,nan,0.0,0.0
nan,0.01051808055877201,0.01051808055877201,nan,0.0,0.0
nan,0.0075230466360989359,0.0075230466360989359,nan,0.0,0.0
nan,0.010518070744766602,0.010518070744766602,nan,0.0,0.0
nan,0.0075230564501026064,0.0075230564501026064,nan,0.0,0.0
nan,0.010518060930760621,0.010518060930760621,nan,0.0,0.0
nan,0.0075230662641068546,0.0075230662641068546,nan,0.0,0.0
nan,0.010518051116754065,0.010518051116754065,nan,0.0,0.0
nan,0.0075230760781116717,0.0075230760781116717,nan,0.0,0.0
nan,0.010518041302746941,0.010518041302746941,nan,0.0,0.0
nan,0.0075230858921170587,0.0075230858921170587,nan,0.0,0.0
nan,0.010518031488739244,0.010518031488739244,nan,0.0,0.0
nan,0.0075230957061230199,0.0075230957061230199,nan,0.0,0.0
nan,0.010518021674730977,0.010518021674730977,nan,0.0,0.0
nan,0.007523105520129551,0.007523105520129551,nan,0.0,0.0
nan,0.010518011860722135,0.010518011860722135,nan,0.0,0.0
nan,0.0075231153341366571,0.0075231153341366571,nan,0.0,0.0
nan,0.010518002046712721,0.010518002046712721,nan,0.0,0.0
nan,0.007523125148144333,0.007523125148144333,nan,0.0,0.0
nan,0.010517992232702739,0.010517992232702739,nan,0.0,0.0
nan,0.007523134962152578,0.007523134962152578,nan,0.0,0.0
nan,0.010517982418692184,0.010517982418692184,nan,0.0,0.0
nan,0.0075231447761613971,0.0075231447761613971,nan,0.0,0.0
nan,0.010517972604681056,0.010517972604681056,nan,0.0,0.0
nan,0.0075231545901707879,0.0075231545901707879,nan,0.0,0.0
nan,0.010517962790669355,0.010517962790669355,nan,0.0,0.0
nan,0.007523164404180752,0.007523164404180752,nan,0.0,0.0
nan,0.010517952976657084,0.010517952976657084,nan,0.0,0.0
nan,0.0075231742181912859,0.0075231742181912859,nan,0.0,0.0
nan,0.010517943162644237,0.010517943162644237,nan,0.0,0.0
nan,0.0075231840322023966,0.0075231840322023966,nan,0.0,0.0
nan,0.010517933348630819,0.010517933348630819,nan,0.0,0.0
nan,0.0075231938462140806,0.0075231938462140806,nan,0.0,0.0
nan,0.010517923534616828,0.010517923534616828,nan,0.0,0.0
nan,0.0075232036602263328,0.0075232036602263328,nan,0.0,0.0
nan,0.010517913720602264,0.010517913720602264,nan,0.0,0.0
nan,0.0075232134742391618,0.0075232134742391618,nan,0.0,0.0
nan,0.010517903906587127,0.010517903906587127,nan,0.0,0.0
nan,0.0075232232882525615,0.0075232232882525615,nan,0.0,0.0
nan,0.010517894092571419,0.010517894092571419,nan,0.0,0.0
nan,0.0075232331022665327,0.0075232331022665327,nan,0.0,0.0
nan,0.010517884278555137,0.010517884278555137,nan,0.0,0.0
